gene_id,gene_name,gene_type,K,Kin,Kout,TypeI,TypeII,Weight,CT_Score,CT_Score_norm,beta_y,p_value,fdr,MR_Score,Gene_Effect,MR_Score_norm,MR_minmax,CT_minmax,Fused_minmax_a1.00,Fused_minmax_a0.75,Fused_minmax_a0.50,Fused_minmax_a0.25,Fused_minmax_a0.00,MR_boxcox,CT_boxcox,Fused_boxcox_a1.00,Fused_boxcox_a0.75,Fused_boxcox_a0.50,Fused_boxcox_a0.25,Fused_boxcox_a0.00,MR_yeojohnson,CT_yeojohnson,Fused_yeojohnson_a1.00,Fused_yeojohnson_a0.75,Fused_yeojohnson_a0.50,Fused_yeojohnson_a0.25,Fused_yeojohnson_a0.00,MR_rin,CT_rin,Fused_rin_a1.00,Fused_rin_a0.75,Fused_rin_a0.50,Fused_rin_a0.25,Fused_rin_a0.00,MR_quantile,CT_quantile,Fused_quantile_a1.00,Fused_quantile_a0.75,Fused_quantile_a0.50,Fused_quantile_a0.25,Fused_quantile_a0.00,MR_asinh,CT_asinh,Fused_asinh_a1.00,Fused_asinh_a0.75,Fused_asinh_a0.50,Fused_asinh_a0.25,Fused_asinh_a0.00,MR_rank,CT_rank,Fused_rank_a1.00,Fused_rank_a0.75,Fused_rank_a0.50,Fused_rank_a0.25,Fused_rank_a0.00
ENSG00000082175,PGR,protein_coding,36,25,11,0,1,2,72,0.120401338,NA,NA,NA,0,NA,NA,0,0.12040133779264214,0,0.030100334448160536,0.06020066889632107,0.0903010033444816,0.12040133779264214,0,0.9887256278094522,0,0.24718140695236304,0.4943628139047261,0.7415442208570892,0.9887256278094522,0,0.9873601953449177,0,0.24684004883622943,0.49368009767245885,0.7405201465086882,0.9873601953449177,0,0.48373633928225596,0,0.12093408482056399,0.24186816964112798,0.36280225446169195,0.48373633928225596,0.49873797128884684,0.9503864962927907,0.49873797128884684,0.6116501025398328,0.7245622337908187,0.8374743650418047,0.9503864962927907,0,0.701290364770631,0,0.17532259119265775,0.3506451823853155,0.5259677735779733,0.701290364770631,0.4988168480832939,0.9504653730872378,0.4988168480832939,0.6117289793342798,0.7246411105852658,0.8375532418362518,0.9504653730872378
ENSG00000082258,CCNT2,protein_coding,4,2,2,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000082397,EPB41L3,protein_coding,11,6,5,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000082458,DLG3,protein_coding,32,3,29,0,1,2,64,0.107023411,NA,NA,NA,0,NA,NA,0,0.10702341137123746,0,0.026755852842809364,0.05351170568561873,0.0802675585284281,0.10702341137123746,0,0.9879571800461161,0,0.24698929501152903,0.49397859002305805,0.7409678850345871,0.9879571800461161,0,0.9856048221804932,0,0.2464012055451233,0.4928024110902466,0.7392036166353699,0.9856048221804932,0,0.4673267043371495,0,0.11683167608428738,0.23366335216857476,0.35049502825286216,0.4673267043371495,0.49873797128884684,0.9430509544092128,0.49873797128884684,0.6098162170689383,0.7208944628490298,0.8319727086291213,0.9430509544092128,0,0.6846719689193563,0,0.17116799222983908,0.34233598445967817,0.5135039766895173,0.6846719689193563,0.4988168480832939,0.9431298312036599,0.4988168480832939,0.6098950938633854,0.7209733396434769,0.8320515854235684,0.9431298312036599
ENSG00000082512,TRAF5,protein_coding,19,9,10,0,1,2,38,0.063545151,NA,NA,NA,0,NA,NA,0,0.06354515050167224,0,0.01588628762541806,0.03177257525083612,0.04765886287625418,0.06354515050167224,0,0.9843447455420047,0,0.24608618638550117,0.49217237277100234,0.7382585591565035,0.9843447455420047,0,0.9749688041569378,0,0.24374220103923444,0.4874844020784689,0.7312266031177033,0.9749688041569378,0,0.3919328659383538,0,0.09798321648458845,0.1959664329691769,0.29394964945376534,0.3919328659383538,0.49873797128884684,0.8979334279854867,0.49873797128884684,0.5985368354630067,0.6983356996371668,0.7981345638113267,0.8979334279854867,0,0.6111282847370917,0,0.15278207118427292,0.30556414236854584,0.4583462135528188,0.6111282847370917,0.4988168480832939,0.8980123047799338,0.4988168480832939,0.5986157122574538,0.6984145764316139,0.7982134406057738,0.8980123047799338
ENSG00000082516,GEMIN5,protein_coding,5,3,2,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000082556,OPRK1,protein_coding,4,0,4,2,0,1,4,0.006688963,NA,NA,NA,0,NA,NA,0,0.006688963210702341,0,0.0016722408026755853,0.0033444816053511705,0.005016722408026756,0.006688963210702341,0,0.9639708148142478,0,0.24099270370356196,0.4819854074071239,0.7229781111106859,0.9639708148142478,0,0.7975548648736879,0,0.19938871621842197,0.39877743243684394,0.5981661486552659,0.7975548648736879,0,0.26102159419197724,0,0.06525539854799431,0.13051079709598862,0.19576619564398293,0.26102159419197724,0.49873797128884684,0.7672345795866856,0.49873797128884684,0.5658621233633065,0.6329862754377662,0.700110427512226,0.7672345795866856,0,0.2955820237714745,0,0.07389550594286863,0.14779101188573726,0.22168651782860588,0.2955820237714745,0.4988168480832939,0.7673134563811327,0.4988168480832939,0.5659410001577536,0.6330651522322133,0.700189304306673,0.7673134563811327
ENSG00000082641,NFE2L1,protein_coding,11,7,4,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000082684,SEMA5B,protein_coding,7,2,5,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000082701,GSK3B,protein_coding,138,56,82,0,1,2,276,0.461538462,NA,NA,NA,0,NA,NA,0,0.46153846153846156,0,0.11538461538461539,0.23076923076923078,0.34615384615384615,0.46153846153846156,0,0.9963900745456504,0,0.2490975186364126,0.4981950372728252,0.7472925559092378,0.9963900745456504,0,0.9979372928126095,0,0.24948432320315236,0.49896864640630473,0.7484529696094571,0.9979372928126095,0,0.731445538591194,0,0.1828613846477985,0.365722769295597,0.5485841539433955,0.731445538591194,0.49873797128884684,0.9962139138665405,0.49873797128884684,0.6231069569332702,0.7474759425776937,0.871844928222117,0.9962139138665405,0,0.8908965963827115,0,0.22272414909567786,0.44544829819135573,0.6681724472870336,0.8908965963827115,0.4988168480832939,0.9962927906609875,0.4988168480832939,0.6231858337277173,0.7475548193721407,0.8719238050165641,0.9962927906609875
ENSG00000082781,ITGB5,protein_coding,23,4,19,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000082805,ERC1,protein_coding,4,2,2,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000082898,XPO1,protein_coding,33,20,13,0,1,2,66,0.110367893,NA,NA,NA,0,NA,NA,0,0.11036789297658862,0,0.027591973244147156,0.05518394648829431,0.08277591973244147,0.11036789297658862,0,0.9881595829921622,0,0.24703989574804056,0.4940797914960811,0.7411196872441217,0.9881595829921622,0,0.9860827259332439,0,0.24652068148331097,0.49304136296662193,0.7395620444499329,0.9860827259332439,0,0.47173720876323777,0,0.11793430219080944,0.23586860438161888,0.3538029065724283,0.47173720876323777,0.49873797128884684,0.9451017510648367,0.49873797128884684,0.6103289162328442,0.7219198611768418,0.8335108061208393,0.9451017510648367,0,0.6890136016295663,0,0.17225340040739157,0.34450680081478313,0.5167602012221747,0.6890136016295663,0.4988168480832939,0.9451806278592838,0.4988168480832939,0.6104077930272913,0.7219987379712889,0.8335896829152863,0.9451806278592838
ENSG00000083290,ULK2,protein_coding,4,2,2,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000083312,TNPO1,protein_coding,12,6,6,0,1,2,24,0.040133779,NA,NA,NA,0,NA,NA,0,0.04013377926421405,0,0.010033444816053512,0.020066889632107024,0.030100334448160536,0.04013377926421405,0,0.9808539424498975,0,0.24521348561247439,0.49042697122494877,0.7356404568374232,0.9808539424498975,0,0.960162198226944,0,0.240040549556736,0.480081099113472,0.720121648670208,0.960162198226944,0,0.34189734942295047,0,0.08547433735573762,0.17094867471147523,0.25642301206721285,0.34189734942295047,0.49873797128884684,0.8562076037229847,0.49873797128884684,0.5881053793973813,0.6774727875059158,0.7668401956144502,0.8562076037229847,0,0.5463210873937732,0,0.1365802718484433,0.2731605436968866,0.4097408155453299,0.5463210873937732,0.4988168480832939,0.8562864805174317,0.4988168480832939,0.5881842561918283,0.6775516643003628,0.7669190724088972,0.8562864805174317
ENSG00000083457,ITGAE,protein_coding,3,0,3,2,0,1,3,0.005016722,NA,NA,NA,0,NA,NA,0,0.005016722408026756,0,0.001254180602006689,0.002508361204013378,0.003762541806020067,0.005016722408026756,0,0.9606916773981109,0,0.24017291934952772,0.48034583869905545,0.7205187580485832,0.9606916773981109,0,0.7471719193228473,0,0.18679297983071183,0.37358595966142366,0.5603789394921355,0.7471719193228473,0,0.2546404165319692,0,0.0636601041329923,0.1273202082659846,0.19098031239897692,0.2546404165319692,0.49873797128884684,0.759110269758637,0.49873797128884684,0.5638310459062944,0.6289241205237419,0.6940171951411895,0.759110269758637,0,0.25659849378507027,0,0.06414962344626757,0.12829924689253513,0.1924488703388027,0.25659849378507027,0.4988168480832939,0.7591891465530841,0.4988168480832939,0.5639099227007415,0.629002997318189,0.6940960719356366,0.7591891465530841
ENSG00000083520,DIS3,protein_coding,10,4,6,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000083635,NUFIP1,protein_coding,3,2,1,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000083799,CYLD,protein_coding,2,1,1,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000083814,ZNF671,protein_coding,1,1,0,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000083838,ZNF446,protein_coding,12,7,5,0,1,2,24,0.040133779,NA,NA,NA,0,NA,NA,0,0.04013377926421405,0,0.010033444816053512,0.020066889632107024,0.030100334448160536,0.04013377926421405,0,0.9808539424498975,0,0.24521348561247439,0.49042697122494877,0.7356404568374232,0.9808539424498975,0,0.960162198226944,0,0.240040549556736,0.480081099113472,0.720121648670208,0.960162198226944,0,0.34189734942295047,0,0.08547433735573762,0.17094867471147523,0.25642301206721285,0.34189734942295047,0.49873797128884684,0.8562076037229847,0.49873797128884684,0.5881053793973813,0.6774727875059158,0.7668401956144502,0.8562076037229847,0,0.5463210873937732,0,0.1365802718484433,0.2731605436968866,0.4097408155453299,0.5463210873937732,0.4988168480832939,0.8562864805174317,0.4988168480832939,0.5881842561918283,0.6775516643003628,0.7669190724088972,0.8562864805174317
ENSG00000083857,FAT1,protein_coding,3,1,2,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000083937,CHMP2B,protein_coding,7,3,4,0,1,2,14,0.023411371,NA,NA,NA,0,NA,NA,0,0.023411371237458192,0,0.005852842809364548,0.011705685618729096,0.017558528428093644,0.023411371237458192,0,0.9763571867447434,0,0.24408929668618584,0.4881785933723717,0.7322678900585575,0.9763571867447434,0,0.9328223979206212,0,0.2332055994801553,0.4664111989603106,0.6996167984404659,0.9328223979206212,0,0.302104462655463,0,0.07552611566386574,0.1510522313277315,0.22657834699159723,0.302104462655463,0.49873797128884684,0.8157438081716359,0.49873797128884684,0.5779894305095441,0.6572408897302414,0.7364923489509387,0.8157438081716359,0,0.4703824649431502,0,0.11759561623578756,0.2351912324715751,0.35278684870736265,0.4703824649431502,0.4988168480832939,0.815822684966083,0.4988168480832939,0.5780683073039912,0.6573197665246885,0.7365712257453858,0.815822684966083
ENSG00000084072,PPIE,protein_coding,3,2,1,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000084093,REST,protein_coding,4,3,1,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000084207,GSTP1,protein_coding,6,4,2,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000084234,APLP2,protein_coding,9,6,3,0,1,2,18,0.030100334,NA,NA,NA,0,NA,NA,0,0.030100334448160536,0,0.007525083612040134,0.015050167224080268,0.0225752508361204,0.030100334448160536,0,0.9785104577907935,0,0.24462761444769837,0.48925522889539674,0.7338828433430951,0.9785104577907935,0,0.9471910997334473,0,0.23679777493336182,0.47359554986672364,0.7103933248000854,0.9471910997334473,0,0.31770849367217086,0,0.07942712341804271,0.15885424683608543,0.23828137025412816,0.31770849367217086,0.49873797128884684,0.8323868117999684,0.49873797128884684,0.5821501814166272,0.6655623915444077,0.7489746016721881,0.8323868117999684,0,0.50577421253603,0,0.1264435531340075,0.252887106268015,0.37933065940202254,0.50577421253603,0.4988168480832939,0.8324656885944155,0.4988168480832939,0.5822290582110743,0.6656412683388547,0.7490534784666352,0.8324656885944155
ENSG00000084453,SLCO1A2,protein_coding,4,3,1,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000084463,WBP11,protein_coding,14,6,8,0,1,2,28,0.046822742,NA,NA,NA,0,NA,NA,0,0.046822742474916385,0,0.011705685618729096,0.023411371237458192,0.03511705685618729,0.046822742474916385,0,0.9820586140585625,0,0.24551465351464064,0.49102930702928127,0.7365439605439219,0.9820586140585625,0,0.9658423616175932,0,0.2414605904043983,0.4829211808087966,0.7243817712131949,0.9658423616175932,0,0.3558182530800993,0,0.08895456327002482,0.17790912654004964,0.26686368981007447,0.3558182530800993,0.49873797128884684,0.8688278908345165,0.49873797128884684,0.5912604511752643,0.6837829310616816,0.7763054109480991,0.8688278908345165,0,0.568056848714448,0,0.142014212178612,0.284028424357224,0.42604263653583596,0.568056848714448,0.4988168480832939,0.8689067676289636,0.4988168480832939,0.5913393279697113,0.6838618078561287,0.7763842877425462,0.8689067676289636
ENSG00000084623,EIF3I,protein_coding,5,4,1,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000084652,TXLNA,protein_coding,2,1,1,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000084674,APOB,protein_coding,14,6,8,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000084676,NCOA1,protein_coding,98,58,40,0,1,2,196,0.327759197,NA,NA,NA,0,NA,NA,0,0.3277591973244147,0,0.08193979933110368,0.16387959866220736,0.24581939799331104,0.3277591973244147,0,0.9946170664721813,0,0.24865426661804532,0.49730853323609064,0.7459627998541359,0.9946170664721813,0,0.9963886508909408,0,0.2490971627227352,0.4981943254454704,0.7472914881682056,0.9963886508909408,0,0.6545073775678932,0,0.1636268443919733,0.3272536887839466,0.49088053317591995,0.6545073775678932,0.49873797128884684,0.9906925382552453,0.49873797128884684,0.6217266130304464,0.744715254772046,0.8677038965136457,0.9906925382552453,0,0.8425975129257263,0,0.21064937823143157,0.42129875646286313,0.6319481346942947,0.8425975129257263,0.4988168480832939,0.99077141504969235,0.4988168480832939,0.6218054898248935,0.7447941315664931,0.8677827733080927,0.99077141504969235
ENSG00000084733,RAB10,protein_coding,3,1,2,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000084764,MAPRE3,protein_coding,2,1,1,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000084774,CAD,protein_coding,6,3,3,1,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000085063,CD59,protein_coding,8,4,4,0,1,2,16,0.026755853,NA,NA,NA,0,NA,NA,0,0.026755852842809364,0,0.006688963210702341,0.013377926421404682,0.020066889632107024,0.026755852842809364,0,0.9775139145661939,0,0.24437847864154846,0.4887569572830969,0.7331354359246454,0.9775139145661939,0,0.940846953047169,0,0.23521173826179226,0.4704234765235845,0.7056352147853768,0.940846953047169,0,0.30990046666217724,0,0.07747511666554431,0.15495023333108862,0.23242534999663295,0.30990046666217724,0.49873797128884684,0.8241836251774728,0.49873797128884684,0.5800993847610033,0.6614607982331598,0.7428222117053163,0.8241836251774728,0,0.4891828550646236,0,0.1222957137661559,0.2445914275323118,0.3668871412984677,0.4891828550646236,0.4988168480832939,0.8242625019719199,0.4988168480832939,0.5801782615554504,0.6615396750276069,0.7429010884997633,0.8242625019719199
ENSG00000085117,CD82,protein_coding,20,1,19,2,2,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000085224,ATRX,protein_coding,16,12,4,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000085365,SCAMP1,protein_coding,7,3,4,0,1,2,14,0.023411371,NA,NA,NA,0,NA,NA,0,0.023411371237458192,0,0.005852842809364548,0.011705685618729096,0.017558528428093644,0.023411371237458192,0,0.9763571867447434,0,0.24408929668618584,0.4881785933723717,0.7322678900585575,0.9763571867447434,0,0.9328223979206212,0,0.2332055994801553,0.4664111989603106,0.6996167984404659,0.9328223979206212,0,0.302104462655463,0,0.07552611566386574,0.1510522313277315,0.22657834699159723,0.302104462655463,0.49873797128884684,0.8157438081716359,0.49873797128884684,0.5779894305095441,0.6572408897302414,0.7364923489509387,0.8157438081716359,0,0.4703824649431502,0,0.11759561623578756,0.2351912324715751,0.35278684870736265,0.4703824649431502,0.4988168480832939,0.815822684966083,0.4988168480832939,0.5780683073039912,0.6573197665246885,0.7365712257453858,0.815822684966083
ENSG00000085377,PREP,protein_coding,5,2,3,2,1,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49873797128884684,0.3642530367565862,0.49873797128884684,0.46511673765578165,0.4314955040227165,0.3978742703896514,0.3642530367565862,0,0,0,0,0,0,0,0.4988168480832939,0.3643319135510333,0.4988168480832939,0.4651956144502287,0.4315743808171636,0.39795314718409847,0.3643319135510333
ENSG00000085433,WDR47,protein_coding,3,1,2,0,1,2,6,0.010033445,NA,NA,NA,0,NA,NA,0,0.010033444816053512,0,0.002508361204013378,0.005016722408026756,0.007525083612040134,0.010033444816053512,0,0.9683022500532876,0,0.2420755625133219,0.4841511250266438,0.7262266875399657,0.9683022500532876,0,0.8553245403985743,0,0.21383113509964358,0.42766227019928715,0.6414934052989307,0.8553245403985743,0,0.2728034298220952,0,0.0682008574555238,0.1364017149110476,0.20460257236657142,0.2728034298220952,0.49873797128884684,0.7818267865593942,0.49873797128884684,0.5695101751064837,0.6402823789241205,0.7110545827417574,0.7818267865593942,0,0.35161164838621817,0,0.08790291209655454,0.17580582419310908,0.2637087362896636,0.35161164838621817,0.4988168480832939,0.7819056633538413,0.4988168480832939,0.5695890519009308,0.6403612557185676,0.7111334595362044,0.7819056633538413
